Unnamed: 0,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,seats,max_power (in bph),Mileage Unit,Mileage,Engine (CC)
2526.0,HYUNDAI,2019.0,1200000.0,40000.0,Diesel,Individual,,First Owner,5.0,126.2,,22.0,1582.0
2528.0,Hyundai,2015.0,850000.0,108000.0,Diesel,Individual,Manual,First Owner,5.0,126.2,kmpl,19.67,
2538.0,Maruti,2015.0,320000.0,60000.0,Petrol,Individual,Manual,,5.0,67.04,kmpl,20.51,998.0
2543.0,Tata,2016.0,,50000.0,Diesel,Individual,Manual,First Owner,5.0,88.7,kmpl,,1248.0
2544.0,Hyundai,2014.0,215000.0,50000.0,Petrol,Individual,Manual,First Owner,5.0,55.2,kmpl,21.1,814.0
NAN,MARUTI,2018.0,,25000.0,Petrol,Individual,Manual,First Owner,5.0,81.8,kmpl,22.0,1197.0
2546.0,Maruti,2017.0,400000.0,30000.0,Petrol,Individual,Automatic,Second Owner,5.0,67.04,kmpl,23.1,998.0
2547.0,Ford,2017.0,725000.0,45000.0,Diesel,Individual,Manual,First Owner,5.0,98.96,,23.0,1498.0
2549.0,,2013.0,229999.0,39000.0,Petrol,Dealer,Manual,First Owner,5.0,78.9,kmpl,20.36,1197.0
2555.0,HYUNDAI,2016.0,950000.0,,Diesel,,Manual,First Owner,5.0,126.2,kmpl,19.67,1582.0
,Hyundai,2017.0,975000.0,48698.0,Diesel,Dealer,Manual,First Owner,5.0,,kmpl,19.67,1582.0
2558.0,,2018.0,445000.0,32995.0,Petrol,Dealer,,First Owner,5.0,,kmpl,20.52,1197.0
2559.0,Tata,2018.0,539000.0,60000.0,Diesel,Individual,Manual,,5.0,74.0,kmpl,22.95,
2562.0,RENAULT,2015.0,550000.0,130000.0,Diesel,Individual,Manual,Second Owner,5.0,83.8,kmpl,20.45,1461.0
2563.0,,2011.0,330000.0,120000.0,Diesel,Individual,Manual,First Owner,5.0,73.9,kmpl,22.07,1199.0
2564.0,Hyundai,2014.0,220000.0,80000.0,Petrol,Individual,Manual,Third Owner,,55.2,kmpl,21.1,814.0
2566.0,Maruti,2007.0,150000.0,75000.0,Petrol,Individual,Manual,First Owner,5.0,46.3,kmpl,19.7,796.0
2569.0,Maruti,2009.0,170000.0,90000.0,Petrol,Individual,Manual,Second Owner,5.0,46.3,kmpl,19.7,796.0
2577.0,Toyota,2018.0,730000.0,90000.0,,Individual,Manual,First Owner,5.0,67.05,kmpl,23.59,1364.0
2578.0,Tata,2016.0,320000.0,,Diesel,,Manual,First Owner,5.0,74.0,kmpl,22.95,1248.0
2584.0,Hyundai,2014.0,300000.0,30000.0,Petrol,Individual,Manual,Second Owner,5.0,78.9,kmpl,20.36,1197.0
2586.0,Maruti,2016.0,,25339.0,Petrol,Individual,Manual,,5.0,83.1,kmpl,21.4,1197.0
2587.0,Hyundai,2014.0,250000.0,10000.0,Petrol,Individual,Manual,First Owner,5.0,55.2,kmpl,21.1,814.0
2588.0,Tata,2017.0,484999.0,35000.0,Diesel,Individual,Manual,First Owner,5.0,88.7,kmpl,20.65,1248.0
2589.0,Hyundai,,280000.0,35000.0,Petrol,Individual,Manual,Second Owner,5.0,78.9,kmpl,20.36,1197.0
,Maruti,,571000.0,68000.0,Diesel,Individual,Manual,Second Owner,7.0,88.76,kmpl,20.77,1248.0
2595.0,Tata,2012.0,175000.0,60000.0,Diesel,Individual,Manual,First Owner,5.0,74.0,kmpl,22.3,1248.0
2596.0,,,204999.0,70000.0,,Individual,Manual,Second Owner,,68.0,kmpl,20.0,
2601.0,MAHINDRA,2015.0,445000.0,62000.0,Diesel,Dealer,Manual,First Owner,,74.96,kmpl,21.0,1498.0
,,2016.0,819999.0,,Diesel,Dealer,Manual,,5.0,126.2,kmpl,19.67,1582.0
2607.0,Hyundai,2016.0,825000.0,39000.0,Diesel,Dealer,,First Owner,5.0,88.7,kmpl,21.38,1396.0
2608.0,Ford,2015.0,599000.0,92651.0,Diesel,Dealer,Manual,First Owner,5.0,98.96,kmpl,21.7,1498.0
2616.0,Hyundai,2013.0,165000.0,45000.0,Petrol,Individual,Manual,Second Owner,5.0,55.2,kmpl,21.1,814.0
2619.0,Maruti,2016.0,470000.0,23700.0,Petrol,Individual,Manual,First Owner,,81.8,kmpl,20.4,1197.0
2621.0,Renault,2017.0,900000.0,50000.0,Diesel,Individual,Manual,First Owner,5.0,108.45,kmpl,20.37,1461.0
2623.0,HYUNDAI,2017.0,715000.0,,Diesel,Individual,Manual,,5.0,88.73,kmpl,21.19,1396.0
2628.0,Ford,2014.0,300000.0,80000.0,Diesel,Individual,Manual,First Owner,5.0,68.05,kmpl,20.0,1399.0
2630.0,Hyundai,2016.0,380000.0,80000.0,,Individual,Manual,First Owner,5.0,68.05,kmpl,19.81,1086.0
2632.0,Hyundai,2014.0,351000.0,25000.0,Petrol,Individual,Manual,First Owner,5.0,78.9,kmpl,20.36,1197.0
2642.0,Maruti,2020.0,350000.0,5000.0,Petrol,Individual,Manual,First Owner,5.0,47.3,kmpl,22.05,796.0
2644.0,Hyundai,2015.0,535000.0,80000.0,Diesel,Individual,,First Owner,5.0,88.73,,,1396.0
2646.0,Hyundai,2016.0,280000.0,19000.0,Petrol,Individual,Manual,First Owner,,55.2,kmpl,21.1,814.0
2647.0,Maruti,2019.0,650000.0,33000.0,Petrol,Individual,Automatic,First Owner,5.0,81.8,kmpl,,1197.0
2649.0,Hyundai,2020.0,,65000.0,Petrol,Individual,Manual,Second Owner,5.0,81.86,kmpl,20.14,1197.0
2651.0,VOLKSWAGEN,2017.0,575000.0,40000.0,Diesel,Individual,Manual,First Owner,5.0,108.62,kmpl,21.66,1498.0
2656.0,Maruti,2016.0,325000.0,50000.0,,Individual,Manual,,5.0,67.04,kmpl,20.51,998.0
2657.0,Maruti,2016.0,250000.0,20000.0,Petrol,Individual,Manual,First Owner,5.0,,kmpl,22.74,796.0
2663.0,,2014.0,425000.0,,Diesel,Dealer,Manual,First Owner,5.0,83.8,kmpl,19.87,1461.0
2666.0,Maruti,2016.0,500000.0,22947.0,Petrol,Individual,Manual,First Owner,5.0,81.8,kmpl,20.4,1197.0
2667.0,Hyundai,2013.0,300000.0,30000.0,Petrol,Individual,Manual,Second Owner,5.0,78.9,kmpl,20.36,1197.0
2668.0,Hyundai,2016.0,270000.0,7672.0,Petrol,Individual,Manual,First Owner,5.0,55.2,kmpl,21.1,814.0
2669.0,Maruti,2010.0,160000.0,36659.0,Petrol,Individual,Manual,First Owner,5.0,46.3,kmpl,19.7,796.0
2674.0,Maruti,2009.0,160000.0,70000.0,Petrol,Individual,,Third Owner,5.0,46.3,kmpl,19.7,796.0
,Ford,2012.0,220000.0,100000.0,Diesel,Individual,Manual,Second Owner,5.0,68.0,kmpl,20.0,1399.0
2676.0,Hyundai,,670000.0,48000.0,Diesel,Individual,Manual,First Owner,5.0,88.73,kmpl,22.54,1396.0
2677.0,HYUNDAI,2018.0,780000.0,35000.0,Diesel,Individual,Manual,First Owner,5.0,,kmpl,22.54,
,Maruti,2017.0,515000.0,23000.0,Petrol,Individual,Manual,First Owner,5.0,83.1,kmpl,21.4,1197.0
2679.0,Hyundai,2017.0,800000.0,14000.0,,Individual,,First Owner,5.0,88.73,kmpl,22.54,1396.0
2681.0,Hyundai,2013.0,200000.0,60000.0,Petrol,Individual,Manual,Second Owner,,55.2,kmpl,21.1,814.0
2683.0,Maruti,2013.0,250000.0,35000.0,Petrol,Individual,Manual,First Owner,5.0,67.1,kmpl,20.92,998.0
2686.0,Renault,2012.0,250000.0,120000.0,,Individual,Manual,Third Owner,5.0,78.0,kmpl,21.8,1461.0
2689.0,Maruti,2014.0,650000.0,68000.0,Diesel,Individual,Manual,First Owner,5.0,,kmpl,22.9,1248.0
2690.0,Honda,2016.0,950000.0,60000.0,,Individual,Manual,First Owner,7.0,,kmpl,21.9,
2696.0,Hyundai,2016.0,300000.0,35000.0,Petrol,Individual,Manual,First Owner,5.0,55.2,kmpl,21.1,814.0
2697.0,TATA,2017.0,493000.0,40000.0,Petrol,,Manual,First Owner,5.0,84.0,kmpl,20.3,1199.0
2701.0,Ford,2010.0,185000.0,124316.0,Diesel,Dealer,Manual,Second Owner,5.0,,kmpl,20.0,1399.0
2702.0,Mahindra,2019.0,1225000.0,6544.0,Diesel,Individual,Manual,First Owner,5.0,115.0,kmpl,20.0,
2709.0,Hyundai,2008.0,130000.0,30000.0,Petrol,Individual,Manual,Second Owner,5.0,68.05,kmpl,,1086.0
2712.0,Maruti,2019.0,685000.0,19000.0,Petrol,Individual,Automatic,First Owner,5.0,83.1,kmpl,21.4,1197.0
2713.0,Maruti,2020.0,,5000.0,CNG,Individual,Manual,First Owner,5.0,61.7,km/kg,,1196.0
2716.0,Maruti,2012.0,450000.0,97000.0,Diesel,Individual,Manual,Third Owner,5.0,74.0,kmpl,22.9,1248.0
2719.0,Ford,2012.0,320000.0,103994.0,Diesel,Individual,Manual,Fourth & Above Owner,5.0,68.0,kmpl,20.0,1399.0
2722.0,,2011.0,350000.0,115000.0,Diesel,Individual,Manual,Fourth & Above Owner,5.0,88.8,kmpl,21.5,1248.0
2723.0,Tata,2012.0,285000.0,178000.0,Diesel,Individual,Manual,Second Owner,5.0,74.0,kmpl,22.3,1248.0
2725.0,,2011.0,300000.0,80000.0,Diesel,Individual,Manual,First Owner,5.0,68.0,kmpl,,
2727.0,Maruti,2004.0,,,Petrol,,Manual,,5.0,46.3,kmpl,19.7,796.0
2732.0,,2012.0,300000.0,41000.0,Petrol,Individual,Manual,Second Owner,5.0,78.9,kmpl,20.36,1197.0
2734.0,Maruti,2011.0,199000.0,70000.0,Petrol,Individual,Manual,,5.0,67.1,kmpl,20.92,998.0
,Renault,,545000.0,90000.0,Diesel,Individual,,Second Owner,5.0,83.8,kmpl,20.46,1461.0
2736.0,MARUTI,2014.0,570000.0,80000.0,Diesel,Individual,Manual,Second Owner,7.0,88.8,kmpl,20.77,1248.0
2738.0,MARUTI,2009.0,114999.0,,Petrol,,,First Owner,,46.3,kmpl,,796.0
2739.0,Tata,2018.0,450000.0,35000.0,Petrol,Individual,Manual,First Owner,5.0,,kmpl,20.3,1199.0
2740.0,Renault,2019.0,600000.0,,Petrol,Individual,Manual,First Owner,7.0,72.0,,20.0,999.0
2744.0,Maruti,2014.0,254999.0,40000.0,Petrol,Individual,Manual,Second Owner,5.0,67.1,kmpl,20.92,998.0
2749.0,Maruti,2008.0,,35008.0,,Dealer,Manual,,5.0,67.05,kmpl,21.79,998.0
2752.0,Toyota,2014.0,480000.0,54891.0,,Dealer,Manual,First Owner,5.0,67.04,kmpl,23.59,1364.0
2753.0,Hyundai,2018.0,1000000.0,30000.0,Diesel,Individual,Automatic,First Owner,5.0,126.2,kmpl,22.0,1582.0
NAN,RENAULT,2012.0,245000.0,100000.0,Diesel,,Manual,First Owner,5.0,63.1,kmpl,23.08,1461.0
2760.0,TOYOTA,2010.0,425000.0,83585.0,Diesel,Dealer,Manual,First Owner,5.0,87.2,,21.43,1364.0
2763.0,,2017.0,750000.0,48406.0,Diesel,Dealer,,First Owner,5.0,83.8,kmpl,19.87,1461.0
2764.0,Hyundai,2016.0,570000.0,56239.0,Diesel,Dealer,Manual,First Owner,5.0,88.73,,22.54,1396.0
2765.0,Maruti,2015.0,585000.0,33243.0,Petrol,Dealer,Manual,First Owner,5.0,83.1,kmpl,,1197.0
2772.0,Renault,2018.0,900000.0,35000.0,Diesel,Individual,Manual,First Owner,7.0,83.8,kmpl,21.04,1461.0
2773.0,Maruti,2015.0,400000.0,50000.0,Petrol,Individual,Manual,First Owner,5.0,83.11,kmpl,20.4,
2776.0,,2009.0,140000.0,,Petrol,Individual,Manual,First Owner,5.0,46.3,kmpl,19.7,
2777.0,Maruti,2017.0,380000.0,29000.0,Petrol,Individual,Automatic,First Owner,5.0,67.0,kmpl,20.51,998.0
2779.0,Maruti,2018.0,630000.0,15000.0,Petrol,Individual,Manual,First Owner,5.0,81.8,kmpl,21.21,1197.0
2781.0,Maruti,,120000.0,17000.0,Petrol,Individual,,First Owner,5.0,46.3,kmpl,19.7,796.0
2782.0,,2012.0,287000.0,,Diesel,Individual,Manual,First Owner,5.0,88.8,kmpl,,1248.0
2783.0,MARUTI,2016.0,550000.0,45000.0,Petrol,Individual,Manual,First Owner,,83.1,kmpl,21.4,1197.0
2788.0,Maruti,2016.0,300000.0,25000.0,Petrol,Individual,,First Owner,5.0,47.3,kmpl,,796.0
,Maruti,2015.0,300000.0,50000.0,Petrol,Individual,Manual,Third Owner,,67.04,kmpl,20.51,998.0
2795.0,Hyundai,2010.0,,110000.0,Petrol,Individual,Manual,First Owner,5.0,78.9,kmpl,20.36,1197.0
2796.0,Hyundai,2013.0,500000.0,87000.0,Diesel,Individual,Manual,Second Owner,5.0,126.32,kmpl,22.32,
2798.0,Maruti,2013.0,509999.0,,Diesel,Individual,Manual,First Owner,,88.8,kmpl,20.77,1248.0
,Hyundai,2013.0,459999.0,60000.0,Diesel,Individual,Manual,Second Owner,5.0,88.76,kmpl,21.27,1396.0
2800.0,Maruti,2015.0,310000.0,18000.0,Petrol,Individual,Manual,First Owner,5.0,47.3,kmpl,22.74,796.0
2801.0,,2018.0,,80000.0,Diesel,Individual,Manual,First Owner,5.0,74.0,kmpl,22.95,1248.0
2802.0,Maruti,2004.0,105000.0,96000.0,Petrol,Individual,Manual,Third Owner,,46.3,kmpl,19.7,796.0
2804.0,Hyundai,2013.0,360000.0,,Diesel,Individual,Manual,Third Owner,5.0,88.76,kmpl,21.9,1396.0
2805.0,Volkswagen,2012.0,400000.0,60000.0,Diesel,Individual,Manual,Third Owner,5.0,105.0,kmpl,20.5,
2806.0,Maruti,2014.0,600000.0,90000.0,Diesel,Individual,,First Owner,5.0,74.0,kmpl,23.4,1248.0
2808.0,Mahindra,2012.0,140000.0,120000.0,Diesel,Individual,Manual,Second Owner,5.0,65.0,kmpl,21.03,1461.0
2809.0,Tata,,210000.0,100000.0,Diesel,,Manual,First Owner,5.0,70.0,kmpl,19.61,1405.0
2815.0,Hyundai,2008.0,200000.0,40000.0,Petrol,Individual,Manual,First Owner,,78.9,kmpl,20.36,1197.0
2816.0,Tata,2013.0,,140000.0,Diesel,Individual,,,5.0,88.76,kmpl,21.02,1248.0
2820.0,Maruti,2015.0,650000.0,100000.0,Diesel,Individual,,,7.0,88.76,kmpl,20.77,1248.0
2822.0,Ford,2014.0,400000.0,30000.0,Diesel,Individual,Manual,First Owner,5.0,68.05,kmpl,,1399.0
2826.0,Ford,2018.0,900000.0,19000.0,Diesel,Individual,Manual,First Owner,5.0,98.96,kmpl,23.0,1498.0
2827.0,Hyundai,2015.0,600000.0,40000.0,Diesel,Individual,Manual,First Owner,5.0,88.73,kmpl,22.54,
2832.0,Hyundai,,575000.0,106000.0,Diesel,Individual,Manual,First Owner,5.0,126.32,kmpl,22.32,1582.0
2833.0,,2012.0,280000.0,80000.0,,Individual,Manual,Third Owner,5.0,103.6,kmpl,20.54,1598.0
2834.0,Hyundai,2015.0,580000.0,74000.0,Diesel,Individual,Manual,Second Owner,5.0,88.73,kmpl,21.19,1396.0
2836.0,Hyundai,2013.0,500000.0,70000.0,Diesel,Individual,,Third Owner,,126.32,kmpl,22.32,1582.0
2839.0,Hyundai,2011.0,225000.0,,Petrol,Individual,Manual,Second Owner,5.0,78.9,kmpl,,
2843.0,Hyundai,2011.0,350000.0,100000.0,Diesel,Individual,Manual,Second Owner,5.0,90.0,kmpl,23.0,
2844.0,Hyundai,2011.0,,80000.0,Petrol,Individual,Manual,Second Owner,5.0,78.9,kmpl,20.36,1197.0
2845.0,,2010.0,190000.0,35000.0,Petrol,Individual,Manual,First Owner,5.0,46.3,kmpl,19.7,796.0
2846.0,Tata,2011.0,325000.0,79000.0,Diesel,Individual,Manual,,5.0,,kmpl,21.12,1248.0
2848.0,Volkswagen,2011.0,300000.0,120000.0,Diesel,Individual,Manual,Third Owner,5.0,103.6,kmpl,20.54,1598.0
2849.0,Tata,2017.0,550000.0,10000.0,Petrol,Individual,Manual,First Owner,5.0,84.0,kmpl,20.3,1199.0
2855.0,Maruti,,450000.0,108800.0,Diesel,Individual,Manual,Third Owner,5.0,74.0,kmpl,22.9,1248.0
2856.0,Hyundai,,199000.0,,Petrol,Individual,Manual,Second Owner,5.0,78.9,kmpl,20.36,1197.0
2858.0,Ford,2011.0,240000.0,,Diesel,Individual,,First Owner,5.0,68.0,kmpl,20.0,1399.0
2869.0,Maruti,2006.0,120000.0,100000.0,,Individual,Manual,Second Owner,,46.3,kmpl,19.7,796.0
2874.0,Hyundai,2017.0,265000.0,100000.0,Petrol,Individual,Manual,First Owner,5.0,55.2,kmpl,,814.0
2875.0,Maruti,2008.0,100000.0,,Petrol,Individual,Manual,Second Owner,8.0,35.0,kmpl,19.7,796.0
2876.0,Tata,2015.0,400000.0,100000.0,Diesel,Individual,Manual,First Owner,5.0,88.7,kmpl,23.0,1248.0
2877.0,Hyundai,2013.0,345000.0,40000.0,,Individual,Manual,First Owner,5.0,88.8,kmpl,21.9,1396.0
2879.0,Maruti,2018.0,620000.0,15000.0,Petrol,Individual,Automatic,First Owner,5.0,81.8,kmpl,20.89,1197.0
2880.0,Maruti,2018.0,700000.0,10000.0,Petrol,Individual,Manual,Second Owner,5.0,83.1,kmpl,21.4,1197.0
2881.0,,2012.0,200000.0,90000.0,,Individual,Manual,First Owner,5.0,74.0,kmpl,22.3,1248.0
2888.0,TOYOTA,2011.0,365000.0,185000.0,Diesel,Individual,Manual,Second Owner,5.0,87.2,kmpl,21.43,1364.0
2892.0,Maruti,2018.0,740000.0,9000.0,Petrol,Individual,Automatic,First Owner,,83.1,kmpl,21.4,1197.0
2893.0,Maruti,2019.0,570000.0,19000.0,Petrol,Individual,,Second Owner,5.0,,kmpl,,1197.0
2894.0,Tata,2013.0,250000.0,,Diesel,Individual,Manual,First Owner,5.0,70.0,kmpl,,1396.0
2895.0,Maruti,,430000.0,,Petrol,,Automatic,,5.0,67.0,kmpl,20.51,998.0
2896.0,HYUNDAI,2014.0,225000.0,35000.0,Petrol,Individual,Manual,First Owner,5.0,55.2,kmpl,21.1,814.0
2897.0,HYUNDAI,2014.0,440000.0,70000.0,Diesel,Individual,Manual,Second Owner,5.0,88.73,kmpl,22.54,1396.0
2900.0,Maruti,,420000.0,105000.0,Diesel,Individual,Manual,Second Owner,5.0,74.0,kmpl,23.4,1248.0
2904.0,RENAULT,,425000.0,152186.0,Diesel,Dealer,Manual,Second Owner,5.0,,kmpl,20.45,1461.0
2905.0,Hyundai,2013.0,295000.0,82246.0,Petrol,Dealer,Manual,First Owner,5.0,78.9,kmpl,20.36,1197.0
2906.0,Maruti,2016.0,540000.0,20000.0,Petrol,Individual,Manual,First Owner,,81.8,kmpl,20.4,1197.0
2916.0,Toyota,2011.0,350000.0,100000.0,,Individual,Manual,Second Owner,5.0,67.1,kmpl,23.59,
2917.0,Ford,2011.0,250000.0,,Diesel,Dealer,Manual,First Owner,5.0,68.0,kmpl,20.0,1399.0
2918.0,Hyundai,2011.0,,96000.0,,Individual,Manual,Fourth & Above Owner,5.0,126.32,kmpl,22.32,1582.0
,Hyundai,2014.0,420000.0,50000.0,Diesel,Individual,Manual,,5.0,88.73,kmpl,22.54,1396.0
2925.0,Hyundai,2011.0,375000.0,35000.0,Diesel,Individual,Manual,Second Owner,5.0,126.32,kmpl,22.32,1582.0
2944.0,Maruti,2017.0,430000.0,10000.0,Petrol,Individual,Manual,First Owner,5.0,67.04,kmpl,23.1,998.0
2945.0,Maruti,2017.0,,35000.0,Petrol,,Manual,First Owner,5.0,83.1,kmpl,21.4,1197.0
2946.0,,2018.0,550000.0,23000.0,Petrol,Individual,,First Owner,5.0,,kmpl,20.3,1199.0
2951.0,HYUNDAI,2013.0,370000.0,80000.0,Diesel,Individual,Manual,First Owner,5.0,88.76,kmpl,21.9,
2954.0,Maruti,2019.0,550000.0,40000.0,Petrol,Individual,Manual,First Owner,5.0,81.8,kmpl,21.21,1197.0
2955.0,Renault,2017.0,,30000.0,,Individual,,First Owner,5.0,67.0,kmpl,23.01,999.0
2956.0,Tata,2011.0,150000.0,,Diesel,Individual,Manual,First Owner,5.0,69.0,kmpl,23.03,1396.0
2961.0,HYUNDAI,2016.0,,90000.0,,Individual,Manual,Second Owner,5.0,88.73,kmpl,22.54,1396.0
2965.0,Hyundai,2015.0,500000.0,90000.0,Diesel,Individual,Manual,First Owner,5.0,88.73,kmpl,22.54,1396.0
2966.0,MARUTI,2014.0,525000.0,110000.0,,,Manual,Second Owner,7.0,88.76,kmpl,20.77,1248.0
2967.0,Renault,nan,220000.0,90000.0,Petrol,Individual,Manual,First Owner,5.0,67.0,kmpl,23.01,999.0
2970.0,Maruti,2013.0,215000.0,35000.0,,Individual,Manual,First Owner,5.0,47.3,kmpl,22.74,796.0
2971.0,VOLKSWAGEN,,335000.0,100000.0,Diesel,Individual,Manual,First Owner,5.0,103.6,kmpl,20.54,1598.0
2973.0,Ford,2011.0,135000.0,120000.0,Diesel,Individual,Manual,Second Owner,5.0,,kmpl,20.0,1399.0
,Hyundai,,,50000.0,Diesel,Individual,Manual,First Owner,5.0,88.73,kmpl,22.54,1396.0
2979.0,Hyundai,2014.0,170000.0,70000.0,Petrol,Individual,Manual,Second Owner,5.0,,kmpl,,814.0
2980.0,Maruti,2014.0,250999.0,30000.0,Petrol,Individual,,First Owner,5.0,47.3,kmpl,22.74,796.0
2986.0,Maruti,2020.0,250999.0,30000.0,Petrol,,Manual,First Owner,5.0,47.3,kmpl,22.05,796.0
2987.0,MARUTI,2013.0,170000.0,,Petrol,,Manual,Second Owner,5.0,47.3,,22.74,796.0
2990.0,Maruti,nan,250000.0,20000.0,Petrol,Individual,Manual,First Owner,5.0,47.3,kmpl,22.74,796.0
2991.0,Hyundai,2013.0,200000.0,80000.0,Petrol,Individual,Manual,First Owner,5.0,55.2,kmpl,21.1,814.0
2993.0,Hyundai,,270000.0,50000.0,Petrol,Individual,Manual,First Owner,5.0,55.2,kmpl,21.1,814.0
2996.0,Mahindra,2018.0,400000.0,50000.0,Diesel,Individual,Manual,First Owner,8.0,45.0,kmpl,23.5,909.0
2999.0,Maruti,,,120000.0,Diesel,Individual,Manual,First Owner,5.0,73.9,kmpl,21.1,1248.0
,Maruti,2017.0,810000.0,80000.0,,Individual,Manual,First Owner,5.0,91.1,kmpl,20.73,1373.0
3009.0,Maruti,2015.0,369000.0,20000.0,,Individual,Manual,Second Owner,5.0,67.04,kmpl,20.51,998.0
3020.0,HYUNDAI,2017.0,750000.0,27000.0,,Individual,Manual,,5.0,88.73,kmpl,22.54,1396.0
,,2013.0,520000.0,88000.0,,Individual,Manual,Second Owner,5.0,126.32,,22.32,1582.0
3025.0,,2012.0,415000.0,80000.0,Diesel,,Manual,Second Owner,5.0,126.32,kmpl,,1582.0
3026.0,Hyundai,2019.0,700000.0,60000.0,Diesel,Individual,Manual,First Owner,5.0,88.76,,22.54,1396.0
3027.0,Maruti,2017.0,484999.0,26000.0,Petrol,Individual,Manual,Second Owner,5.0,81.8,kmpl,21.21,1197.0
3029.0,Hyundai,2014.0,220000.0,60000.0,Petrol,Individual,Manual,Second Owner,5.0,55.2,kmpl,,814.0
3030.0,Hyundai,2014.0,320000.0,80000.0,Petrol,Individual,Manual,Second Owner,,78.9,kmpl,20.36,1197.0
3031.0,Maruti,2011.0,375000.0,90000.0,Diesel,Individual,,Second Owner,5.0,74.0,kmpl,22.9,1248.0
3032.0,Hyundai,2012.0,440000.0,80000.0,Diesel,Individual,Manual,Second Owner,5.0,126.32,kmpl,22.32,1582.0
3035.0,Toyota,2014.0,420000.0,120000.0,Diesel,Individual,Manual,First Owner,5.0,67.04,kmpl,23.59,1364.0
3037.0,Volkswagen,2019.0,800000.0,,Diesel,Individual,Manual,First Owner,5.0,108.62,kmpl,21.66,1498.0
3042.0,Toyota,2015.0,450000.0,25000.0,Diesel,Individual,Manual,First Owner,5.0,67.04,kmpl,23.59,1364.0
3044.0,MARUTI,2012.0,459999.0,87000.0,Diesel,Individual,Manual,First Owner,7.0,88.76,,20.77,1248.0
3047.0,Tata,2011.0,,148000.0,Diesel,Individual,,Second Owner,5.0,88.8,,21.12,1248.0
3055.0,MARUTI,2014.0,501000.0,68000.0,Diesel,Dealer,Manual,First Owner,5.0,,kmpl,22.9,1248.0
3062.0,Hyundai,2016.0,275000.0,47000.0,Petrol,Dealer,Manual,First Owner,5.0,55.2,kmpl,21.1,
3064.0,Hyundai,,825000.0,71500.0,Diesel,Dealer,Manual,First Owner,5.0,88.73,,22.54,1396.0
3065.0,Toyota,,411000.0,110000.0,,Dealer,Manual,First Owner,5.0,67.04,kmpl,23.59,1364.0
3071.0,Maruti,2012.0,511000.0,8500.0,,Dealer,,First Owner,5.0,81.8,kmpl,22.0,1197.0
,Volkswagen,,300000.0,60300.0,Diesel,Individual,Manual,,5.0,73.9,kmpl,,1199.0
3080.0,Tata,,400000.0,35000.0,Diesel,Individual,Manual,First Owner,5.0,88.7,kmpl,23.0,1248.0
3082.0,HYUNDAI,2008.0,180000.0,44391.0,Petrol,,Manual,Second Owner,5.0,68.05,kmpl,19.81,1086.0
3089.0,Toyota,2013.0,,120000.0,,Individual,Manual,First Owner,5.0,67.06,kmpl,23.59,1364.0
3091.0,Tata,2015.0,350000.0,90000.0,Diesel,Individual,Manual,Second Owner,5.0,88.7,kmpl,23.0,1248.0
3098.0,Hyundai,2017.0,300000.0,15151.0,Petrol,Individual,Manual,Second Owner,5.0,55.2,,21.1,814.0
3100.0,Hyundai,2011.0,206000.0,100000.0,Petrol,Individual,Manual,First Owner,5.0,68.05,kmpl,19.81,1086.0
3113.0,Toyota,2014.0,415000.0,146000.0,Diesel,Individual,,First Owner,5.0,67.06,kmpl,23.59,1364.0
3115.0,Hyundai,2017.0,350000.0,20000.0,Petrol,Individual,Manual,First Owner,5.0,55.2,kmpl,21.1,814.0
3116.0,Toyota,,632000.0,150000.0,Diesel,Individual,Manual,First Owner,,,kmpl,23.59,1364.0
3117.0,Maruti,2014.0,325000.0,70000.0,CNG,Individual,Manual,Second Owner,5.0,,km/kg,21.94,1196.0
3121.0,Hyundai,2008.0,180000.0,100000.0,Petrol,Individual,Manual,Third Owner,5.0,68.05,,19.81,
3123.0,Maruti,2014.0,450000.0,15000.0,Diesel,Individual,Manual,Second Owner,,88.76,kmpl,20.77,1248.0
3126.0,Toyota,2016.0,509999.0,80000.0,Diesel,,Manual,,5.0,67.05,kmpl,23.59,
3128.0,Maruti,,140000.0,72000.0,,Individual,,Second Owner,5.0,46.3,kmpl,19.7,
3133.0,Renault,2012.0,400000.0,100000.0,Diesel,Individual,Manual,Second Owner,5.0,83.8,kmpl,20.46,1461.0
3151.0,Hyundai,2014.0,620000.0,110000.0,Diesel,Individual,Manual,First Owner,5.0,,kmpl,22.54,1396.0
3152.0,Hyundai,2012.0,,100000.0,Petrol,Individual,Manual,First Owner,5.0,55.2,kmpl,21.1,814.0
3153.0,HYUNDAI,2018.0,,25000.0,Petrol,,Manual,First Owner,5.0,,kmpl,21.1,814.0
3154.0,NAN,nan,1145000.0,20000.0,Diesel,Individual,Manual,First Owner,5.0,98.96,kmpl,23.0,1498.0
3155.0,,2017.0,540000.0,70000.0,Diesel,Individual,Manual,,5.0,74.0,,22.95,1248.0
3160.0,Maruti,2009.0,135000.0,50000.0,Petrol,Individual,Manual,First Owner,5.0,,kmpl,19.7,796.0
,Maruti,2016.0,411000.0,,Petrol,Individual,Manual,Second Owner,5.0,,kmpl,23.1,998.0
3168.0,Maruti,2012.0,335000.0,,Diesel,Dealer,Manual,First Owner,5.0,73.9,kmpl,21.1,1248.0
